1,146,70,1480,224,42,70,2
1,147,62,1332,336,62,105,2
1,147,63,1329,382,59,88,1
1,147,67,1629,696,105,184,5
1,147,68,1609,757,178,180,1
1,147,69,1476,256,44,64,1
1,147,70,1480,226,42,71,2
1,148,62,1329,341,62,106,2
1,148,63,1326,387,58,89,1
1,148,67,1673,691,101,180,5
1,148,68,1651,743,176,178,1
1,148,69,1476,259,46,67,1
1,148,70,1479,228,43,71,2
1,149,62,1322,343,62,108,2
1,149,63,1323,389,58,94,1
1,149,67,1735,679,98,176,5
1,149,68,1712,723,163,176,1
1,149,69,1475,261,46,68,1
1,149,70,1478,230,43,72,2
1,150,62,1322,347,62,109,2
1,150,63,1320,393,59,95,1
1,150,67,1772,665,94,172,5
1,150,68,1755,714,157,174,1
1,150,69,1475,264,46,69,1
1,150,70,1478,232,44,73,2
1,150,59,1770,995,105,85,2
1,151,62,1320,350,62,111,2
1,151,63,1320,403,59,94,1
1,151,67,1831,652,90,169,5
1,151,68,1807,755,109,110,1
1,151,69,1475,267,46,70,1
1,151,70,1477,234,44,74,2
1,151,59,1795,1009,84,72,2
1,152,62,1319,353,63,112,2
1,152,63,1316,401,67,96,1
1,152,67,1865,638,56,133,5
1,152,68,1848,740,73,110,1
1,152,69,1474,269,46,70,1
1,152,70,1476,236,45,75,2
1,152,59,1820,1022,64,58,2
1,153,62,1312,357,63,114,2
1,153,63,1313,417,59,94,1
1,153,69,1473,271,47,70,1
1,153,70,1474,238,46,77,2
1,154,62,1310,363,64,116,2
1,154,63,1309,420,61,96,1
1,154,69,1472,273,48,70,1
1,154,70,1473,240,46,79,2
1,155,62,1310,373,64,118,2
1,155,63,1313,427,59,100,1
1,155,69,1471,275,48,70,1
1,155,70,1472,242,47,80,2
1,156,62,1314,367,65,120,2
1,156,63,1309,418,71,99,1
1,156,69,1470,277,49,71,1
1,156,70,1470,245,48,82,2
1,157,62,1309,379,65,122,2
1,157,63,1304,432,68,103,1
1,157,69,1469,280,50,71,1
1,157,70,1469,247,48,83,2
1,158,62,1308,384,66,124,2
1,158,63,1307,436,66,100,1
1,158,69,1468,282,50,71,1
1,158,70,1468,249,49,85,2
1,159,62,1308,384,66,125,2
1,159,63,1302,437,64,99,1
1,159,69,1467,284,51,71,1
1,159,70,1466,251,50,86,2
1,160,62,1304,380,67,127,2
1,160,63,1302,439,65,101,1
1,160,69,1466,286,52,71,1
1,160,70,1465,253,50,88,2
1,161,62,1306,384,67,129,2
1,161,63,1307,442,61,104,1
1,161,69,1465,288,52,71,1
1,161,70,1463,255,51,89,2
1,162,62,1308,389,69,130,2
1,162,63,1302,448,65,98,1
1,162,69,1460,292,53,72,1
1,162,70,1460,258,51,90,2
1,163,62,1306,394,70,132,2
1,163,63,1303,449,66,101,1
1,163,69,1461,296,53,73,1
1,163,70,1462,263,51,90,2
1,164,62,1311,399,72,133,2
1,164,63,1304,455,64,101,1
1,164,69,1456,300,54,74,1
1,164,70,1452,264,51,90,2
1,165,62,1304,402,73,134,2
1,165,63,1306,459,67,104,1
1,165,69,1449,303,52,71,1
1,165,70,1453,267,51,91,2
1,166,62,1303,409,75,135,2
1,166,63,1307,464,69,105,1
1,166,69,1447,309,49,75,1
1,166,70,1445,270,51,91,2
1,167,62,1306,413,77,136,2
1,167,63,1308,469,65,103,1
1,167,69,1437,311,55,76,1
1,167,70,1441,273,51,91,2
1,168,62,1315,419,78,137,2
1,168,63,1316,478,76,113,1
1,168,69,1436,315,56,76,1
1,168,70,1442,277,51,92,2
1,169,62,1313,424,80,139,2
1,169,63,1311,479,74,112,1
1,169,69,1428,318,56,77,1
1,169,70,1434,279,51,92,2
1,170,62,1320,435,81,140,2
1,170,63,1317,487,81,115,1
1,170,69,1427,325,53,73,1
1,170,70,1430,282,51,92,2
1,171,62,1324,435,74,137,2
1,171,63,1321,491,79,113,1
1,171,69,1419,326,57,78,1
1,171,70,1426,285,51,93,2
1,172,62,1328,439,84,142,2
1,172,63,1330,503,81,113,1
1,172,69,1413,330,58,80,1
1,172,70,1421,289,52,94,2
1,173,62,1329,444,77,138,2
1,173,63,1327,503,78,112,1
1,173,69,1406,334,59,81,1
1,173,70,1415,293,53,95,2
1,174,62,1333,445,86,144,2
1,174,63,1334,509,82,113,1
1,174,69,1400,338,59,82,1
1,174,70,1409,297,53,96,2
1,175,62,1337,454,87,145,2
1,175,63,1341,516,81,115,1
1,175,69,1394,342,60,83,1
1,175,70,1403,301,54,97,2
1,176,62,1351,460,88,146,2
1,176,63,1364,523,74,113,1
1,176,69,1387,346,61,85,1
1,176,70,1404,299,55,98,2
1,177,62,1358,466,89,147,2
1,177,63,1339,524,105,121,1
1,177,69,1388,345,62,86,1
1,177,70,1392,309,55,99,2
1,178,62,1374,472,90,148,2
1,178,63,1356,535,107,122,1
1,178,69,1375,354,62,87,1
1,178,70,1386,314,56,100,2
1,179,62,1382,477,92,149,2
1,179,63,1365,542,109,122,1
1,179,69,1375,356,52,88,1
1,179,70,1380,318,57,102,2
1,180,62,1390,482,93,150,2
1,180,63,1375,549,111,123,1
1,180,69,1368,363,51,88,1
1,180,70,1374,322,57,103,2
1,181,62,1397,488,94,151,2
1,181,63,1381,556,114,123,1
1,181,69,1363,367,51,90,1
1,181,70,1369,326,58,104,2
1,182,62,1401,489,94,151,2
1,182,63,1393,556,114,127,1
1,182,69,1357,371,54,89,1
1,182,70,1367,327,58,104,2
1,183,62,1429,499,94,152,2
1,183,63,1410,553,114,131,1
1,183,69,1353,376,55,91,1
1,183,70,1366,328,58,104,2
1,184,62,1429,503,94,153,2
1,184,63,1415,555,115,135,1
1,184,69,1352,370,64,91,1
1,184,70,1365,329,58,104,2
1,185,62,1431,501,94,153,2
1,185,63,1417,555,115,138,1
1,185,69,1351,375,53,90,1
1,185,70,1363,330,58,104,2
1,186,62,1434,503,94,154,2
1,186,63,1418,555,108,138,1
1,186,69,1347,377,64,92,1
1,186,70,1362,331,58,104,2
1,187,62,1431,503,94,154,2
1,187,63,1414,555,116,139,1
1,187,69,1348,378,56,92,1
1,187,70,1360,332,58,104,2
1,188,62,1432,501,94,155,2
1,188,63,1414,555,117,139,1
1,188,69,1346,377,64,92,1
1,188,70,1360,333,58,104,2
1,189,62,1427,500,94,155,2
1,189,63,1414,555,117,139,1
1,189,69,1347,375,64,92,1
1,189,70,1359,334,58,104,2
1,190,62,1428,500,94,156,2
1,190,63,1414,554,117,140,1
1,190,69,1346,376,64,92,1
1,190,70,1357,335,58,104,2
1,191,62,1431,502,94,157,2
1,191,63,1414,554,118,140,1
1,191,69,1344,378,64,92,1
1,191,70,1356,336,58,104,2
1,192,62,1433,502,94,158,2
1,192,63,1415,556,119,140,1
1,192,69,1344,379,64,93,1
1,192,70,1355,336,58,105,2
1,193,62,1435,502,95,159,2
1,193,63,1416,557,121,141,1
1,193,69,1344,380,64,93,1
1,193,70,1353,337,58,107,2
2,1,66,770,1012,150,68,1
2,1,68,762,862,142,198,2
2,1,72,715,198,42,63,2
2,1,88,756,245,47,78,3
2,1,93,816,253,44,79,5
2,1,98,954,765,115,204,3
2,1,99,969,927,122,128,1
2,2,68,769,884,144,183,2
2,2,72,714,198,41,62,2
2,2,88,754,242,46,77,3
2,2,93,815,248,43,76,5
2,2,98,929,726,111,207,3
2,2,100,958,881,107,134,1
2,2,105,962,239,49,54,1
2,3,68,773,904,154,177,2
2,3,72,714,198,41,62,2
2,3,88,752,239,45,76,3
2,3,93,814,245,43,72,5
2,3,98,913,689,108,200,3
2,3,100,946,847,104,129,1
2,3,101,1294,958,106,122,1
2,3,102,1249,799,136,225,2
2,3,105,971,241,49,54,1
2,4,68,782,929,144,151,2
2,4,72,714,198,41,62,2
2,4,88,750,236,44,75,3
2,4,93,814,241,43,68,5
2,4,98,899,662,105,193,3
2,4,100,912,797,102,125,1
2,4,101,1260,907,96,112,1
2,4,102,1219,761,128,219,2
2,4,105,980,243,49,54,1
2,5,68,787,946,144,135,2
2,5,72,714,198,41,62,2
2,5,88,749,233,42,74,3
2,5,93,813,238,42,64,5
2,5,98,884,635,102,186,3
2,5,100,897,764,99,120,1
2,5,101,1239,874,93,122,1
2,5,102,1202,733,120,214,2
2,5,105,989,245,49,54,1
2,6,68,791,962,144,118,2
2,6,72,714,198,41,62,2
2,6,88,747,230,41,73,3
2,6,93,812,235,42,60,5
2,6,98,870,608,100,179,3
2,6,100,883,731,96,115,1
2,6,101,1219,840,90,132,1
2,6,102,1184,705,112,208,2
2,6,105,998,248,49,54,1
2,7,68,793,970,144,110,2
2,7,93,811,230,42,58,5
2,7,98,857,585,97,174,3
2,7,100,877,716,93,111,1
2,7,101,1205,815,88,135,1
2,7,102,1165,680,107,203,2
2,7,109,1004,218,53,49,2
2,7,110,1669,314,58,108,2
2,7,111,1631,360,97,82,1
2,8,68,793,970,144,110,2
2,8,93,809,225,42,58,5
2,8,98,845,565,95,170,3
2,8,100,859,679,88,107,1
2,8,101,1180,787,88,131,1
2,8,102,1147,655,105,197,2
2,8,109,1014,220,53,49,2
2,8,110,1655,317,58,108,2
2,8,111,1618,362,103,82,1
2,9,68,803,1005,144,75,2
2,9,93,807,220,42,58,5
2,9,98,834,545,93,167,3
2,9,100,852,660,83,103,1
2,9,101,1161,766,87,128,1
2,9,102,1127,635,103,191,2
2,9,108,1324,766,126,209,5
2,9,109,1024,222,53,49,2
2,9,110,1641,319,58,108,2
2,9,111,1606,365,110,82,1
2,10,68,793,970,144,110,2
2,10,93,805,215,42,58,5
2,10,98,822,526,90,164,3
2,10,100,836,633,78,99,1
2,10,101,1129,731,87,125,1
2,10,102,1103,614,101,186,2
2,10,108,1308,730,122,209,5
2,10,109,1034,225,53,49,2
2,10,110,1628,322,58,108,2
2,10,111,1593,368,117,82,1
2,11,93,803,210,42,58,5
2,11,98,816,510,88,160,3
2,11,100,835,620,74,95,1
2,11,101,1123,725,87,121,1
2,11,102,1090,598,99,180,2
2,11,108,1299,703,117,209,5
2,11,109,1043,227,53,49,2
2,11,110,1614,325,58,108,2
2,11,111,1581,370,124,82,1
2,12,93,802,207,41,57,5
2,12,98,805,495,85,157,3
2,12,100,820,617,71,91,1
2,12,101,1096,702,85,118,1
2,12,102,1071,576,97,175,2
2,12,108,1282,676,113,207,5
2,12,110,1603,328,58,107,2
2,12,111,1570,373,125,82,1
2,12,112,1314,816,78,111,1
2,13,93,801,207,41,55,5
2,13,98,801,478,83,154,3
2,13,100,817,583,69,89,1
2,13,101,1083,673,82,115,1
2,13,102,1055,561,96,171,2
2,13,108,1269,643,109,202,5
2,13,110,1594,331,58,106,2
2,13,111,1562,375,121,82,1
2,13,112,1304,787,78,111,1
2,14,98,790,465,81,152,3
2,14,100,803,560,68,87,1
2,14,101,1057,648,78,113,1
2,14,102,1031,545,94,168,2
2,14,108,1258,621,104,197,5
2,14,110,1586,334,58,104,2
2,14,111,1554,378,117,82,1
2,14,112,1288,754,78,111,1
2,14,113,1263,901,125,120,2
2,15,98,784,453,78,149,3
2,15,100,800,558,67,84,1
2,15,101,1049,636,75,110,1
2,15,102,1022,531,92,164,2
2,15,108,1248,598,100,193,5
2,15,110,1577,337,58,103,2
2,15,111,1545,380,113,82,1
2,15,112,1278,733,78,111,1
2,15,113,1237,862,130,135,2
2,16,98,778,440,76,146,3
2,16,100,790,529,65,82,1
2,16,101,1026,613,71,107,1
2,16,102,999,517,91,160,2
2,16,108,1237,575,95,188,5
2,16,110,1569,340,58,102,2
2,16,111,1537,382,109,82,1
2,16,112,1259,692,78,111,1
2,16,113,1210,823,136,151,2
2,17,98,772,429,74,143,3
2,17,100,786,521,63,80,1
2,17,101,1017,606,69,105,1
2,17,102,992,511,88,155,2
2,17,108,1229,568,92,183,5
2,17,109,1101,254,52,52,2
2,17,110,1561,342,58,101,2
2,17,111,1530,384,104,84,1
2,17,112,1257,677,77,110,1
2,17,114,1188,818,142,233,5
2,17,115,1225,958,119,119,1
2,17,117,1114,287,45,71,1
2,18,98,767,419,73,138,3
2,18,100,778,501,61,80,1
2,18,101,1000,588,69,102,1
2,18,102,971,493,86,149,2
2,18,108,1219,540,89,178,5
2,18,109,1110,258,52,58,2
2,18,110,1553,343,59,101,2
2,18,111,1526,386,97,86,1
2,18,112,1245,654,76,108,1
2,18,114,1160,777,138,223,5
2,18,115,1198,912,116,120,1
2,18,117,1120,291,47,71,1
2,19,98,761,409,71,133,3
2,19,100,776,497,59,79,1
2,19,101,989,580,68,99,1
2,19,102,970,481,83,143,2
2,19,108,1220,529,86,173,5
2,19,109,1118,263,51,64,2
2,19,110,1545,345,60,102,2
2,19,111,1522,387,91,89,1
2,19,112,1238,637,75,106,1
2,19,114,1140,746,135,213,5
2,19,115,1180,881,114,121,1
2,19,117,1126,295,49,71,1
2,20,98,756,399,70,128,3
2,20,100,767,473,56,78,1
2,20,101,969,565,67,96,1
2,20,102,947,470,80,137,2
2,20,108,1201,507,83,168,5
2,20,109,1127,267,50,70,2
2,20,110,1537,346,61,102,2
2,20,111,1518,388,84,92,1
2,20,112,1232,613,73,104,1
2,20,114,1130,725,131,204,5
2,20,115,1156,850,111,123,1
2,20,117,1132,299,51,71,1
2,21,98,750,389,69,124,3
2,21,100,766,471,54,78,1
2,21,101,959,556,66,94,1
2,21,102,940,462,78,131,2
2,21,108,1192,491,80,163,5
2,21,109,1135,271,49,77,2
2,21,110,1530,347,62,102,2
2,21,111,1514,390,78,94,1
2,21,112,1216,596,72,102,1
2,21,114,1118,705,127,194,5
2,21,115,1146,814,108,124,1
2,21,117,1138,302,52,71,1
2,22,98,747,380,67,120,3
2,22,100,759,456,52,77,1
2,22,101,945,542,66,92,1
2,22,102,927,452,76,128,2
2,22,108,1181,478,79,157,5
2,22,109,1141,275,49,81,2
2,22,110,1525,350,63,103,2
2,22,111,1512,393,75,96,1
2,22,112,1199,572,71,100,1
2,22,114,1094,670,124,186,5
2,22,115,1117,784,106,123,1
2,22,117,1142,306,54,72,1
2,22,118,1117,211,46,60,2
2,23,98,745,372,66,118,3
2,23,100,754,440,50,76,1
2,23,101,925,524,66,92,1
2,23,102,912,444,76,128,2
2,23,108,1170,467,79,152,5
2,23,109,1144,278,49,84,2
2,23,110,1523,353,63,105,2
2,23,111,1511,397,75,96,1
2,23,112,1188,559,70,96,1
2,23,114,1083,657,121,179,5
2,23,115,1103,765,104,120,1
2,23,117,1143,309,55,74,1
2,23,118,1129,215,47,62,2
2,24,98,743,365,65,115,3
2,24,100,752,431,49,75,1
2,24,101,908,510,66,92,1
2,24,102,897,433,76,127,2
2,24,108,1158,457,79,147,5
2,24,109,1147,281,49,87,2
2,24,110,1522,356,63,107,2
2,24,111,1510,402,75,96,1
2,24,112,1182,551,69,93,1
2,24,114,1058,628,118,172,5
2,24,115,1078,737,102,117,1
2,24,117,1145,313,56,76,1
2,24,118,1142,218,47,65,2
2,25,98,741,357,63,113,3
2,25,100,752,433,47,74,1
2,25,101,894,499,66,92,1
2,25,102,886,422,76,127,2
2,25,108,1146,446,79,141,5
2,25,109,1149,278,49,90,2
2,25,110,1519,354,63,108,2
2,25,111,1509,407,75,96,1
2,25,112,1170,539,68,89,1
2,25,114,1043,611,115,165,5
2,25,115,1063,712,100,114,1
2,25,117,1147,316,57,77,1
2,25,118,1152,217,47,67,2
2,25,119,1162,253,41,54,1
2,26,98,739,350,62,111,3
2,26,100,747,413,45,73,1
2,26,101,879,488,66,92,1
2,26,102,865,413,76,127,2
2,26,108,1134,436,79,136,5
2,26,109,1152,282,49,94,2
2,26,110,1518,360,63,110,2
2,26,111,1508,411,75,96,1
2,26,112,1156,522,67,86,1
2,26,114,1017,590,112,158,5
2,26,115,1046,688,98,111,1
2,26,117,1148,319,58,79,1
2,26,118,1167,225,48,69,2
2,26,119,1179,256,41,58,1
2,27,98,736,343,61,108,3
2,27,100,749,412,44,71,1
2,27,101,875,485,64,91,1
2,27,102,854,405,75,126,2
2,27,108,1131,422,77,132,5
2,27,109,1154,286,50,96,2
2,27,110,1519,360,63,112,2
2,27,111,1510,416,75,96,1
2,27,112,1150,513,65,84,1
2,27,114,1002,573,109,153,5
2,27,115,1032,673,95,107,1
2,27,117,1149,324,59,81,1
